Agha Mohammad Taqi Khan taraqqi 	/poets/agha-mohammad-taqi-khan-taraqqi
Agha Shayar Qazalbash 	/poets/agha-shayar-qazalbash
Aghaa Shair 	/poets/aghaa-shair
Aghaz Barni 	/poets/aghaz-barni
Aghaz Buldhanwi 	/poets/aghaz-buldhanwi
Ahmad Ali Barqi Azmi 	/poets/ahmad-ali-barqi-azmi
Ahmad Alvi 	/poets/ahmad-alvi
Ahmad Ashfaq 	/poets/ahmad-ashfaq
Ahmad Ata 	/poets/ahmad-ata
Ahmad Azad 	/poets/ahmad-azad
Ahmad Azeem 	/poets/ahmad-azeem
Ahmad Azimabadi 	/poets/ahmad-azimabadi
Ahmad Fakhir 	/poets/ahmad-fakhir
Ahmad Faqih 	/poets/ahmad-faqih
Ahmad Faraz 	/poets/ahmad-faraz
Ahmad Fareed 	/poets/ahmad-fareed
Ahmad Farhad 	/poets/ahmad-farhad
Ahmad Hamdani 	/poets/ahmad-hamdani
Ahmad Hamesh 	/poets/ahmad-hamesh
Ahmad Husain Mail 	/poets/ahmad-husain-mail
Ahmad Husain Mujahid 	/poets/ahmad-husain-mujahid
Ahmad Jahangeer 	/poets/ahmad-jahangeer
Ahmad Javed 	/poets/ahmad-javed
Ahmad Kamal Hashmi 	/poets/ahmad-kamal-hashmi
Ahmad Kamal Parwazi 	/poets/ahmad-kamal-parwazi
Ahmad Kamran 	/poets/ahmad-kamran
Ahmad Khayal 	/poets/ahmad-khayal
Ahmad Lateef 	/poets/ahmad-lateef
Ahmad Mahfuz 	/poets/ahmad-mahfuz
Ahmad Masoom 	/poets/ahmad-masoom
Ahmad Mushtaq 	/poets/ahmad-mushtaq
Ahmad Nadeem Qasmi 	/poets/ahmad-nadeem-qasmi
Ahmad Rahi 	/poets/ahmad-rahi
Ahmad Razi Bachhrayuni 	/poets/ahmad-razi-bachhrayuni
Ahmad Riyaz 	/poets/ahmad-riyaz
Ahmad Rizwan 	/poets/ahmad-rizwan
Ahmad Sagheer Siddiqui 	/poets/ahmad-sagheer-siddiqui
Ahmad Sajjad Babar 	/poets/ahmad-sajjad-babar
Ahmad Salman 	/poets/ahmad-salman
Ahmad Shahid Khan 	/poets/ahmad-shahid-khan
Ahmad Shahryar 	/poets/ahmad-shahryar
Ahmad Shanas 	/poets/ahmad-shanas
Ahmad Soz 	/poets/ahmad-soz
Ahmad Tanvir 	/poets/ahmad-tanvir
Ahmad Waheed Akhtar 	/poets/ahmad-waheed-akhtar
Ahmad Wasi 	/poets/ahmad-wasi
Ahmad Zafar 	/poets/ahmad-zafar
Ahmad Ziya 	/poets/ahmad-ziya
Ahmaq Phaphoondvi 	/poets/ahmaq-phaphoondvi
Ahmed Ataullah 	/poets/ahmed-ataullah
Ahmed Nisar 	/poets/ahmed-nisar
Ahmed Shamim 	/poets/ahmed-shamim
Ahsan Ahmad Ashk 	/poets/ahsan-ahmad-ashk
Ahsan Imam Ahsan 	/poets/ahsan-imam-ahsan
Ahsan Lakhnavi 	/poets/ahsan-lakhnavi
Ahsan Marahravi 	/poets/ahsan-marahravi
Ahsan Rizvi Danapuri 	/poets/ahsan-rizvi-danapuri
Ahsan Saleem 	/poets/ahsan-saleem
Ahsan Shafiq 	/poets/ahsan-shafiq
Ahsan Yusuf Zai 	/poets/ahsan-yusuf-zai
Ain Irfan 	/poets/ain-irfan
Ain Rashid 	/poets/ain-rashid
Ain Salam 	/poets/ain-salam
Ain Tabish 	/poets/ain-tabish
Ainuddin Azim 	/poets/ainuddin-azim
Aish Barni 	/poets/aish-barni
Aish Dehlvi 	/poets/aish-dehlvi
Ajay Sahaab 	/poets/ajay-sahaab
Ajeet Kumar Dil 	/poets/ajeet-kumar-dil
Ajeet Singh Hasrat 	/poets/ajeet-singh-hasrat
Ajiz Kamaal Rana  new	/poets/ajiz-kamaal-rana
Ajiz Matvi 	/poets/ajiz-matvi
Ajmal Ajmali 	/poets/ajmal-ajmali
Ajmal Siddiqi 	/poets/ajmal-siddiqi
Ajmal Siraj 	/poets/ajmal-siraj
Akbar Ali Khan Arshi Zadah 	/poets/akbar-ali-khan-arshi-zadah
Akbar Allahabadi 	/poets/akbar-allahabadi
Akbar Haidri 	/poets/akbar-haidri
Akbar Hameedi 	/poets/akbar-hameedi
Akbar Husain Mohani Ibrat 	/poets/akbar-husain-mohani-ibrat
Akbar Hyderabadi 	/poets/akbar-hyderabadi
Akbar Kazmi 	/poets/akbar-kazmi
Akbar Masoom 	/poets/akbar-masoom
Akhgar Mushtaq Raheem Aabadi 	/poets/akhgar-mushtaq-raheem-aabadi
Akhilesh Tiwari 	/poets/akhilesh-tiwari
Akhlaq Aatif 	/poets/akhlaq-aatif
Akhlaq Ahmad Ahan 	/poets/akhlaq-ahmad-ahan
Akhlaque Bandvi 	/poets/akhlaque-bandvi
Akhtar Ali Akhtar 	/poets/ali-akhtar-akhtar
Akhtar Amaan 	/poets/akhtar-amaan
Akhtar Ansari 	/poets/akhtar-ansari
Akhtar Ansari Akbarabadi 	/poets/akhtar-ansari-akbarabadi
Akhtar Azad 	/poets/akhtar-azad-1
Akhtar Bastavi 	/poets/akhtar-bastavi
Akhtar Feroz 	/poets/akhtar-feroz
Akhtar Hashmi 	/poets/akhtar-hashmi
Akhtar Hoshiyarpuri 	/poets/akhtar-hoshiyarpuri
Akhtar Husain Jafri 	/poets/akhtar-husain-jafri
Akhtar Imam Rizvi 	/poets/akhtar-imam-rizvi
Akhtar lakhnvi 	/poets/akhtar-lakhnvi
akhtar malik 	/poets/akhtar-malik
Akhtar Muslimi 	/poets/akhtar-muslimi
Akhtar Nazmi 	/poets/akhtar-nazmi
Akhtar Orenvi 	/poets/akhtar-orenvi
Akhtar Payami 	/poets/akhtar-payami
Akhtar Rahi 	/poets/akhtar-rahi
Akhtar Raza Adeel 	/poets/akhtar-raza-adeel
Akhtar Razaa Saleemi 	/poets/akhtar-razaa-saleemi
Akhtar Saeed 	/poets/akhtar-saeed
Akhtar Saeed Khan 	/poets/akhtar-saeed-khan
Akhtar Saeedi 	/poets/akhtar-saeedi
Akhtar Shahjahanpuri 	/poets/akhtar-shahjahanpuri
Akhtar Sheikh 	/poets/akhtar-sheikh
Akhtar Shirani 	/poets/akhtar-shirani
Akhtar Shumar 	/poets/akhtar-shumar
Akhtar Siddiqui 	/poets/akhtar-siddiqui
Akhtar Usman 	/poets/akhtar-usman
Akhtar Yusuf 	/poets/akhtar-yusuf
Akhtar Ziai 	/poets/akhtar-ziai
Akhtar-ul-Iman 	/poets/akhtar-ul-iman
Akmal Imaam 	/poets/akmal-imaam
Akram Mahmud 	/poets/akram-mahmud
Akram Naqqash 	/poets/akram-naqqash
Aks samastipuri 	/poets/aks-samastipuri
Alam Khursheed 	/poets/alam-khursheed
Alam Muzaffar Nagari 	/poets/alam-muzaffar-nagari
Alam Rahat 	/poets/alam-rahat
Alamtaab Tishna 	/poets/alamtaab-tishna
Aleem Afsar 	/poets/aleem-afsar
Aleem Akhtar 	/poets/aleem-akhtar
Aleem Durrani 	/poets/aleem-durrani
Aleem Masroor 	/poets/aleem-masroor
Aleem Saba Navedi 	/poets/aleem-saba-navedi
Aleem Usmani 	/poets/aleem-usmani
Aleena Itrat 	/poets/aleena-itrat
Ali Abbas Ummeed 	/poets/ali-abbas-ummeed
Ali Ahmad Jalili 	/poets/ali-ahmad-jalili
Ali Akbar Abbas 	/poets/ali-akbar-abbas
Ali Akbar Mansoor 	/poets/ali-akbar-mansoor
Ali Akbar Natiq 	/poets/ali-akbar-natiq
Ali Arman 	/poets/ali-arman
Ali Asghar 	/poets/ali-asghar
Ali Asghar Abbas 	/poets/ali-asghar-abbas
Ali Iftikhar Jafri 	/poets/ali-iftikhar-jafri
Ali Imran 	/poets/ali-imran
Ali Jawwad Zaidi 	/poets/ali-jawwad-zaidi
Ali Khan Jauhar 	/poets/ali-khan-jauhar
Ali Manzoor Hyderabadi 	/poets/ali-manzoor-hyderabadi
Ali Mohammad Farshi 	/poets/ali-mohammad-farshi
Ali Muthar Ashar 	/poets/ali-muthar-ashar
Ali Muzammil 	/poets/ali-muzammil
Ali Sahil 	/poets/ali-sahil
Ali Sardar Jafri 	/poets/ali-sardar-jafri
Ali Sarmad 	/poets/ali-sarmad
Ali Wijdan 	/poets/ali-wijdan
Ali Yasir 	/poets/ali-yasir
Ali Zaheer Lakhnavi 	/poets/ali-zaheer-lakhnavi
Ali Zaryoun 	/poets/ali-zaryoun
Ali Zubair 	/poets/ali-zubair
Alimullah 	/poets/alimullah
Alimullah Hali 	/poets/alimullah-hali
Aliuddeen Naved 	/poets/aliuddeen-naved
Alka Mishra 	/poets/alka-mishra
All Imran 	/poets/all-imran
Allama Iqbal 	/poets/allama-iqbal
Almas Shabi 	/poets/almas-shabi
Alok Mishra 	/poets/alok-mishra
Alok Yadav 	/poets/alok-yadav
Alqama Shibli 	/poets/alqama-shibli
Altaf Ahmad Qureshi 	/poets/altaf-ahmad-qureshi
Altaf Gauhar 	/poets/altaf-gauhar
Altaf Hussain Hali 	/poets/altaf-hussain-hali
Altaf Mashhadi 	/poets/altaf-mashhadi
Altaf Parwaz 	/poets/altaf-parwaz
Amanat Lakhnavi 	/poets/amanat-lakhnavi
Amanullah Khalid 	/poets/amanullah-khalid
Amar Singh Figar 	/poets/amar-singh-figar
Ambar Bahraichi 	/poets/ambar-bahraichi
Ambar Kharbanda 	/poets/ambar-kharbanda
Ambar Shameem 	/poets/ambar-shameem
Ambareen Haseeb ambar 	/poets/ambareen-haseeb-ambar
Ambarin Salahuddin 	/poets/ambarin-salahuddin
Amber Joshi 	/poets/amber-joshi
Amber Waseem Allahabadi 	/poets/amber-waseem-allahabadi
Ameen Adirai 	/poets/ameen-adirai
Ameen Hazin 	/poets/ameen-hazin
Ameen Rahat Chugtai 	/poets/ameen-rahat-chugtai
Ameen Saloni 	/poets/ameen-saloni
Ameeq Hanafi 	/poets/ameeq-hanafi
Ameer Ahmad Khusro 	/poets/ameer-ahmad-khusro
Ameer Aurangabadi 	/poets/ameer-aurangabadi
Ameer Imam 	/poets/ameer-imam
Ameer Khusrau 	/poets/ameer-khusrau
Ameer Minai 	/poets/ameer-minai
Ameer Qazalbash 	/poets/ameer-qazalbash
Ameeta Parsuram ‘Meeta’ 	/poets/ameeta-parsuram-meeta
Amir Ameer 	/poets/amir-ameer
Amir Hamza Saqib 	/poets/amir-hamza-saqib
Amir Mausavi 	/poets/amir-mausavi
Amir Nazar 	/poets/amir-nazar
Amir Riyaz 	/poets/amir-riyaz
Amir Usmani 	/poets/amir-usmani
Amirullah Tasleem 	/poets/amirullah-tasleem
Amit Ahad 	/poets/amit-ahad
Amit Brij sha 	/poets/amit-brij-sha
Amit Satpal Tanwar  new	/poets/amit-satpal-tanwar
Amit Sharma Meet 	/poets/amit-sharma-meet
Amitabh Bachchan 	/poets/amitabh-bachchan
Amjad hyderabadi 	/poets/amjad-hyderabadi-1
Amjad Islam Amjad 	/poets/amjad-islam-amjad
Amjad Najmi 	/poets/amjad-najmi
Amjad Shahzad 	/poets/amjad-shahzad
Ammar Iqbal 	/poets/ammar-iqbal
Amrit Lal Ishrat 	/poets/amrit-lal-ishrat
Anand Narayan Mulla 	/poets/anand-narayan-mulla
Andaleeb Shadani 	/poets/andaleeb-shadani
Anees Ahmad Anees 	/poets/anees-ahmad-anees
Anees Ansari 	/poets/anees-ansari
Anees Ashfaq 	/poets/anees-ashfaq
Anees Kaifi 	/poets/anees-kaifi
Anees Nagi 	/poets/anees-nagi
Anis Abr 	/poets/anis-abr
Anis Dehlavi 	/poets/anis-dehlavi
Anisa Begum 	/poets/anisa-begum
Anjana Sandhir 	/poets/anjaana-sandhir
Anjum Abbasi 	/poets/anjum-abbasi
Anjum Ansari 	/poets/anjum-ansari
Anjum Azimabadi 	/poets/anjum-azimabadi
Anjum Azmi 	/poets/anjum-azmi
Anjum Barabankvi 	/poets/anjum-barabankvi
Anjum Fauqi Badayuni 	/poets/anjum-fauqi-badayuni
Anjum Irfani 	/poets/anjum-irfani
Anjum Khaleeq 	/poets/anjum-khaleeq
Anjum Khayali 	/poets/anjum-khayali
Anjum Ludhianvi 	/poets/anjum-ludhianvi
Anjum Manpuri 	/poets/anjum-manpuri
Anjum Niyazi 	/poets/anjum-niyazi
Anjum Rehbar 	/poets/anjum-rehbar
Anjum Rizwani 	/poets/anjum-rizwani
Anjum Rumani 	/poets/anjum-rumani
Anjum Saleemi 	/poets/anjum-saleemi
Anjum Siddiqui 	/poets/anjum-siddiqui
Anjum Tarazi 	/poets/anjum-tarazi
Ankit Gautam 	/poets/ankit-gautam
Ankita Garg 	/poets/ankita-garg
Ansar Ali Ansar 	/poets/ansar-ali-ansar
Anubhav Gupta 	/poets/anubhav-gupta
Anvar Kaifi 	/poets/anvar-kaifi
Anvar Mahmood Khalid 	/poets/anvar-mahmood-khalid
Anvar Moazzam 	/poets/anvar-moazzam
Anwar Aleemi 	/poets/anwar-aleemi
Anwar Anjum 	/poets/anwar-anjum
Anwar Barelvi 	/poets/anwar-barelvi
Anwar Dehlvi 	/poets/anwar-dehlvi
Anwar Feroz 	/poets/anwar-feroz
Anwar Fitrat 	/poets/anwar-fitrat
Anwar Habeeb 	/poets/anwar-habeeb
Anwar Jalalpuri 	/poets/anwar-jalalpuri
Anwar Jamal Anwar 	/poets/anwar-jamal-anwar
Anwar Khalil 	/poets/anwar-khalil
Anwar Khan 	/poets/anwar-khan-3
Anwar Maqsood Zahidi 	/poets/anwar-maqsood-zahidi
Anwar Masood 	/poets/anwar-masood
Anwar Minai 	/poets/anwar-minai
Anwar Mirzapuri 	/poets/anwar-mirzapuri
Anwar Nadim 	/poets/anwar-nadim
Anwar Sabri 	/poets/anwar-sabri
Anwar Sadeed 	/poets/anwar-sadeed
Anwar Saharanpuri 	/poets/anwar-saharanpuri
Anwar Sen Roy 	/poets/anwar-sen-roy
Anwar Shadani 	/poets/anwar-shadani
Anwar Shuoor 	/poets/anwar-shuoor
Anwar Siddiqui 	/poets/anwar-siddiqui
Anwar Taban 	/poets/anwar-taban
Anwari Jahan Begum Hijab 	/poets/anwari-jahan-begum-hijab
Anwarul Hasan Anwar 	/poets/anwarul-hasan-anwar
Aqeel Abbas 	/poets/aqeel-abbas
Aqeel Abbas Jafri 	/poets/aqeel-abbas-jafri
Aqeel Danish 	/poets/aqeel-danish
Aqeel Jamid 	/poets/aqeel-jamid
aqeel nomani 	/poets/aqeel-nomani
Aqeel Shadab 	/poets/aqeel-shadab
Aqib Sabir 	/poets/aqib-sabir
Aradhana Prasad 	/poets/aradhana-prasad
Arif Abbas 	/poets/arif-abbas
Arif Abbasi 	/poets/arif-abbasi
Arif Abdul Mateen 	/poets/arif-abdul-mateen
Arif Ansari 	/poets/arif-ansari
Arif Farhad 	/poets/arif-farhad
Arif Hasan Khan 	/poets/arif-hasan-khan
Arif Imam 	/poets/arif-imam
Arif Ishtiaque 	/poets/arif-ishtiaque
Arif Shafiq 	/poets/arif-shafiq
Arifa Shahzad 	/poets/arifa-shahzad
Arjumand Bano Afshan 	/poets/arjumand-bano-afshan
Arman Najmi 	/poets/arman-najmi
Arpit Sharmaa Arpit 	/poets/arpit-sharmaa-arpit
Arsh Malsiyani 	/poets/arsh-malsiyani
Arsh Sahbai 	/poets/arsh-sahbai
Arsh Siddiqui 	/poets/arsh-siddiqui
Arshad Abdul Hamid 	/poets/arshad-abdul-hamid
Arshad Ali Khan Qalaq 	/poets/arshad-ali-khan-qalaq
Arshad Jamal Hashmi 	/poets/arshad-jamal-hashmi
Arshad Jamal Sarim 	/poets/arshad-jamal-sarim
Arshad Kakvi 	/poets/arshad-kakvi
Arshad Kamal 	/poets/arshad-kamal
Arshad Lateef 	/poets/arshad-lateef
Arshad Mahmood Arshad 	/poets/arshad-mahmood-arshad
Arshad Mahmood Nashad 	/poets/arshad-mahmood-nashad
Arshad Malik 	/poets/arshad-malik
Arshad Meraj 	/poets/arshad-meraj
Arshad Nayeem 	/poets/arshad-nayeem
Arshad Siddiqui 	/poets/arshad-siddiqui
Arshadul Qadri 	/poets/arshadul-qadri
Arshi Bhopali 	/poets/arshi-bhopali
Arshi Rampuri 	/poets/arshi-rampuri
Arun Kumar Arya 	/poets/arun-kumar-arya
Arzoo Lakhnavi 	/poets/arzoo-lakhnavi
Arzoo Saharanpuri 	/poets/arzoo-saharanpuri
Asad Badayuni 	/poets/asad-badayuni
Asad Bhopali 	/poets/asad-bhopali
Asad Jafri 	/poets/asad-jafri
Asad Multani 	/poets/asad-multani
Asad Raza 	/poets/asad-raza
Asar Akbarabadi 	/poets/asar-akbarabadi
Asar Lakhnavi 	/poets/asar-lakhnavi
Asar Rampuri 	/poets/asar-rampuri
Asar Sahbai 	/poets/asar-sahbai
Aseer Lakhnawi 	/poets/aseer-lakhnawi
Asghar Abid 	/poets/asghar-abid
Asghar Gondvi 	/poets/asghar-gondvi
Asghar Gorakhpuri 	/poets/asghar-gorakhpuri
Asghar Mehdi Hosh 	/poets/asghar-mehdi-hosh
Asghar Nadeem Sayed 	/poets/asghar-nadeem-sayed
Asghar Rahi 	/poets/asghar-rahi
